year,fips,county,state,urban,copd_edv,copd_hos,copd_pre,copd_prs,copd_pqi,asth_pre,toba_pre,copd_apc
2012-2014,13259,Stewart County,GEORGIA,0,-40.21978021978022,-6.666666666666667,-1,5,6.765899864682003,0,0,-14.32731508444962
2012-2014,13261,Sumter County,GEORGIA,0,-13.052858683926646,-38.46153846153846,0,3,-35.17763541059988,1,2,39.71291866028709
2012-2014,13263,Talbot County,GEORGIA,0,-6.944444444444444,-14.285714285714285,1,0,-34.658664666166544,-1,1,-3.7983929875821767
2012-2014,13265,Taliaferro County,GEORGIA,0,12.62135922330097,-41.66666666666667,0,1,-26.901319924575738,-1,0,-24.564315352697093
2012-2014,13267,Tattnall County,GEORGIA,0,-10.278113663845224,-30.769230769230766,-1,1,-35.86054233536248,-2,1,-63.795731707317074
2012-2014,13269,Taylor County,GEORGIA,0,-16.205533596837945,50,1,2,17.1267252195734,1,1,-15.401184706515886
2012-2014,13271,Telfair County,GEORGIA,0,-16.08154020385051,-33.333333333333336,-2,2,-57.36568457538994,0,-1,41.808747220163085
2012-2014,13273,Terrell County,GEORGIA,1,-2.6856240126382307,-76.19047619047619,0,1,-62.25165562913908,0,1,15.29808773903262
2012-2014,13275,Thomas County,GEORGIA,0,4.689863842662632,33.333333333333336,0,1,4.361567635903919,0,0,-57.07133917396746
2012-2014,13277,Tift County,GEORGIA,0,-5.157894736842105,-26.666666666666668,0,1,-45.75609756097561,0,0,26.584673604541152
2012-2014,13279,Toombs County,GEORGIA,0,-2.1541950113378685,30,0,0,13.283674736188702,-1,0,-2.81182408074982
2012-2014,13281,Towns County,GEORGIA,0,-8.09968847352025,0,1,1,-27.21202003338898,1,1,25.56053811659193
2012-2014,13283,Treutlen County,GEORGIA,0,-3.878116343490305,111.11111111111111,2,1,131.33414932680537,0,-1,-4.184457728437232
2012-2014,13285,Troup County,GEORGIA,0,-11.334002006018054,-45.45454545454545,0,0,-40.68786502271252,1,2,98.0173482032218
2012-2014,13287,Turner County,GEORGIA,0,7.2727272727272725,8.333333333333334,0,1,24.090597117364446,0,0,-11.921824104234528
2012-2014,13289,Twiggs County,GEORGIA,1,-11.11111111111111,37.5,-1,1,50.30441400304414,0,0,15.0997150997151
2012-2014,13291,Union County,GEORGIA,0,-1.875,100,0,1,46.69187145557656,0,1,-29.283314669652857
2012-2014,13293,Upson County,GEORGIA,0,-3.191489361702127,-27.272727272727273,0,1,-32.26691042047532,0,0,-14.401496259351621
2012-2014,13295,Walker County,GEORGIA,1,-4.010025062656641,-15.384615384615383,-1,1,-10.023310023310023,0,-1,29.55298013245033
2012-2014,13297,Walton County,GEORGIA,1,-5.179856115107913,-28.57142857142857,0,1,-24.777549623545518,1,1,7.3076923076923075
2012-2014,13299,Ware County,GEORGIA,0,-8.928571428571429,-27.272727272727273,-1,1,17.00507614213198,0,1,-6.970784213223987
2012-2014,13301,Warren County,GEORGIA,0,0,100,-2,0,-13.581890812250334,0,0,8.649367930805058
2012-2014,13303,Washington County,GEORGIA,0,-10.445682451253482,-36.36363636363637,0,0,-33.59425962165688,2,-4,90.711175616836
2012-2014,13305,Wayne County,GEORGIA,0,-8.814270724029381,-17.391304347826086,-2,0,-11.875891583452212,0,-1,-26.957070707070706
2012-2014,13307,Webster County,GEORGIA,0,-41.1764705882353,0,1,3,0,-1,0,14.87778958554729
2012-2014,13309,Wheeler County,GEORGIA,0,-30.69001029866117,-20,0,1,-32.802547770700635,2,2,22.98456260720412
2012-2014,13311,White County,GEORGIA,0,1.5050167224080266,16.666666666666668,-1,1,18.69158878504673,2,1,-16.781767955801104
2012-2014,13313,Whitfield County,GEORGIA,1,-2.7939464493597206,27.272727272727273,0,0,43.23279195668987,0,0,21.03799814643188
2012-2014,13315,Wilcox County,GEORGIA,0,9.673024523160763,0,1,3,-6.936736958934517,1,1,21.052631578947366
2012-2014,13317,Wilkes County,GEORGIA,0,1.2949640287769784,-31.57894736842105,0,1,-31.486434849063812,-1,-1,76.16071428571429
2012-2014,13319,Wilkinson County,GEORGIA,0,18.794835007173603,-40,0,1,-36.65436654366544,0,-1,-41.416405199462126
2012-2014,13321,Worth County,GEORGIA,1,-4.785276073619632,-25,-2,0,-10.544217687074829,1,2,16.06456571867794
2012-2014,13990,,GEORGIA,0,-18.69918699186992,0,-19,0,0,0,3,1.2130401819560273
2012-2014,15003,Honolulu County,HAWAII,1,4.081632653061225,-33.333333333333336,0,0,-20.94017094017094,0,0,-8.982035928143713
2012-2014,15007,Kauai County,HAWAII,0,1.0928961748633879,-50,-1,0,-45.89178356713427,1,0,-1.380897583429229
2012-2014,15009,Maui County,HAWAII,0,-3.167420814479638,-40,-1,1,-24.462809917355372,0,0,5.593451568894952
2012-2014,16001,Ada County,IDAHO,1,1.8900343642611683,-25,0,0,-21.560574948665298,0,0,-18.096906012842968
2012-2014,16003,Adams County,IDAHO,0,2.4330900243309,-100,0,0,-28.41121495327103,0,0,0.8116883116883117
2012-2014,16005,Bannock County,IDAHO,1,3.34855403348554,-50,1,0,-56.172839506172835,0,0,-21.72
2012-2014,16007,Bear Lake County,IDAHO,0,-13.780918727915195,-33.333333333333336,-2,0,-22.17514124293785,1,1,-3.223270440251572
2012-2014,16009,Benewah County,IDAHO,0,-4.091653027823241,-66.66666666666667,0,0,-55.10835913312694,0,1,17.57469244288225
2012-2014,16011,Bingham County,IDAHO,0,4.4,0,0,0,43.733333333333334,0,-2,-20.63125481139338
2012-2014,16013,Blaine County,IDAHO,0,6.666666666666666,25,1,0,-1.910828025477707,0,0,-12.17564870259481
2012-2014,16015,Boise County,IDAHO,1,23.18840579710145,0,0,0,100,0,1,-25.864318330071754
2012-2014,16017,Bonner County,IDAHO,0,3.2258064516129035,-33.333333333333336,1,0,-36.017897091722595,-1,1,-9.942638623326959
2012-2014,16019,Bonneville County,IDAHO,1,4.62962962962963,-33.333333333333336,0,0,-30.779054916985952,0,0,-10.442773600668337
2012-2014,16021,Boundary County,IDAHO,0,9.53307392996109,50,0,0,62.132352941176464,1,0,19.952774498229044
2012-2014,16023,Butte County,IDAHO,0,18.94353369763206,-100,1,0,-100,0,-1,7.983539094650205
2012-2014,16025,Camas County,IDAHO,0,4.433497536945813,0,-1,0,0,0,2,-39.97392438070404
2012-2014,16027,Canyon County,IDAHO,1,8.658008658008658,-33.333333333333336,-1,0,-16.07361963190184,1,0,508.9572192513369
2012-2014,16029,Caribou County,IDAHO,0,3.3557046979865772,100,0,0,-26.405867970660147,0,0,-10.792349726775956
2012-2014,16031,Cassia County,IDAHO,0,3.9861351819757367,-25,0,0,-29.1015625,0,1,58.22021116138763
2012-2014,16033,Clark County,IDAHO,0,-13.256484149855908,0,-1,0,0,0,1,-32.70142180094787
2012-2014,16037,Custer County,IDAHO,0,-2.3498694516971277,-44.44444444444444,0,0,-31.990231990231994,0,1,-21.940071102082275
2012-2014,16039,Elmore County,IDAHO,0,10.062893081761006,100,0,0,37.46958637469586,0,0,-13.674588665447898
2012-2014,16041,Franklin County,IDAHO,1,8.705357142857142,166.66666666666669,0,0,297.3333333333333,0,4,18.99775617053104
2012-2014,16043,Fremont County,IDAHO,0,-1.4888337468982629,-20,-1,-1,-38.68852459016394,1,1,134.80176211453744
2012-2014,16045,Gem County,IDAHO,1,-5.984555984555985,0,0,0,-30.88235294117647,0,0,52.248677248677254
2012-2014,16047,Gooding County,IDAHO,0,4.498269896193771,-58.333333333333336,-1,0,-64.85956890920967,0,0,32.10930828351836
2012-2014,16049,Idaho County,IDAHO,0,-0.2004008016032064,-38.46153846153846,0,0,-36.76470588235294,0,1,-47.97687861271676
2012-2014,16051,Jefferson County,IDAHO,1,10.354223433242508,-40,1,0,-33.52601156069364,0,-1,-16.920400173988693
2012-2014,16053,Jerome County,IDAHO,0,3.8034865293185423,-44.44444444444444,1,0,-53.5405872193437,1,-1,-23.77198302001213
2012-2014,16055,Kootenai County,IDAHO,1,-0.37453183520599254,25,0,0,5.585585585585585,0,0,13.42734518700184
2012-2014,16057,Latah County,IDAHO,0,-2.2346368715083798,0,0,0,-22.096774193548388,0,0,11.544991511035654
2012-2014,16059,Lemhi County,IDAHO,0,5.756578947368421,75,1,0,83.60655737704919,0,1,10.155148095909732
2012-2014,16061,Lewis County,IDAHO,0,-5.405405405405405,-53.84615384615385,-2,0,-56.34285714285714,1,3,155.24861878453038
2012-2014,16063,Lincoln County,IDAHO,0,-9.494949494949495,-100,1,0,0,-1,0,-27.04326923076923
2012-2014,16065,Madison County,IDAHO,0,-15.665236051502145,0,1,0,4.545454545454545,0,2,-18.181818181818183
2012-2014,16067,Minidoka County,IDAHO,0,13.382899628252789,0,0,0,27.442528735632184,-1,-1,10.008203445447089
2012-2014,16069,Nez Perce County,IDAHO,1,1.3544018058690745,-33.333333333333336,0,0,-26.86746987951807,-1,1,5.222929936305733
2012-2014,16071,Oneida County,IDAHO,0,5.846774193548387,100,2,0,100,0,1,7.523245984784446
2012-2014,16073,Owyhee County,IDAHO,1,-2.4916943521594686,-70,0,0,-59.64912280701754,0,0,236.1474435196195
2012-2014,16075,Payette County,IDAHO,0,12.478920741989883,0,0,0,-13.20754716981132,1,-1,-64.7622558053815
2012-2014,16077,Power County,IDAHO,1,8.998302207130731,-100,0,0,-3.5885167464114835,-1,-2,63.86740331491712
2012-2014,16079,Shoshone County,IDAHO,0,-2.72572402044293,40,-1,0,23.672883787661405,1,2,37.389597644749756
2012-2014,16081,Teton County,IDAHO,0,-9.980039920159681,-33.333333333333336,2,0,2.6874115983026874,0,-1,12.158469945355192
2012-2014,16083,Twin Falls County,IDAHO,0,1.3333333333333333,-60,0,0,-68.67627785058978,1,2,8.202499198974687
2012-2014,16085,Valley County,IDAHO,0,-3.0927835051546393,-100,0,0,-7.174887892376682,0,1,-13.049267643142477
2012-2014,16087,Washington County,IDAHO,0,-3.225806451612903,66.66666666666667,-1,0,-1.2448132780082988,-1,0,15.635939323220537
2012-2014,17001,Adams County,ILLINOIS,0,5.851063829787234,-20,1,1,-18.070067609096498,0,0,29.529335912314636
2012-2014,17003,Alexander County,ILLINOIS,1,-1.4347202295552368,-46.66666666666667,1,0,-46.52054794520548,0,2,-2.2739577693557123
2012-2014,17005,Bond County,ILLINOIS,1,-9.723756906077348,-14.285714285714285,-1,0,0.23501762632197415,0,3,-15.75673807878369
2012-2014,17007,Boone County,ILLINOIS,1,0.6329113924050632,0,1,0,21.450777202072537,0,1,-22.21379833206975
2012-2014,17009,Brown County,ILLINOIS,0,-12.191358024691358,-9.090909090909092,1,0,14.133333333333333,0,1,8.028616852146264
2012-2014,17011,Bureau County,ILLINOIS,0,3.951367781155015,-33.333333333333336,0,0,-14.112458654906284,0,1,-29.141432133950836
2012-2014,17013,Calhoun County,ILLINOIS,1,-1.7241379310344829,0,-1,1,-1.9095477386934674,1,0,18.14044213263979
2012-2014,17015,Carroll County,ILLINOIS,0,8.669354838709678,-25,1,0,-0.3179650238473768,3,1,53.55731225296443
2012-2014,17017,Cass County,ILLINOIS,0,10.126582278481012,99.99999999999999,1,0,75.74503311258277,0,0,1.1686143572621035
2012-2014,17019,Champaign County,ILLINOIS,1,-5.442176870748299,-11.11111111111111,1,0,-8.333333333333334,0,1,63.2034632034632
2012-2014,17021,Christian County,ILLINOIS,0,-12.237762237762238,-20,0,0,-4.237288135593221,0,1,-11.333333333333334
2012-2014,17023,Clark County,ILLINOIS,0,3.663003663003663,-11.76470588235294,1,0,3.0153846153846153,-1,-1,-2.50965250965251
2012-2014,17025,Clay County,ILLINOIS,0,8.72162485065711,-42.10526315789474,-1,0,-41.74843889384478,0,1,0.8205128205128205
2012-2014,17027,Clinton County,ILLINOIS,1,-10.725552050473187,-57.14285714285714,0,0,-54,0,1,4.0310077519379846
2012-2014,17029,Coles County,ILLINOIS,0,7.564102564102564,-15,1,0,3.076923076923077,1,2,-38.01980198019802
2012-2014,17031,Cook County,ILLINOIS,1,-7.669172932330826,-12.5,-1,0,-7.655880031570639,2,2,-7.086197778952935
2012-2014,17033,Crawford County,ILLINOIS,0,12.025316455696203,0,-1,0,-1.4063656550703183,0,0,-7.796810395747195
2012-2014,17035,Cumberland County,ILLINOIS,0,17.83783783783784,-15,-1,-1,-13.016027197668771,-1,0,18.383838383838384
2012-2014,17037,DeKalb County,ILLINOIS,1,5.424954792043399,-30.769230769230766,1,0,-20.876288659793815,1,1,-19.09132629646627
2012-2014,17039,De Witt County,ILLINOIS,0,-3.061224489795918,-54.54545454545455,-2,0,-47.939262472885034,0,1,-21.266735324407826
2012-2014,17041,Douglas County,ILLINOIS,0,-1.206896551724138,-25,0,0,-30.321135175504107,0,-1,-21.428571428571427
2012-2014,17043,DuPage County,ILLINOIS,1,-3.082851637764932,0,0,0,-2.5094102885821834,0,3,-32.870577698163906
2012-2014,17045,Edgar County,ILLINOIS,0,-1.5404364569961488,-5.88235294117647,0,0,17.32377538829152,0,0,1.296043656207367
2012-2014,17047,Edwards County,ILLINOIS,0,11.320754716981131,-36.36363636363637,0,0,-40.886287625418056,0,1,4.290947148090005
2012-2014,17049,Effingham County,ILLINOIS,0,-1.3119533527696792,-25,-2,0,-35.04647348277748,0,1,21.41414141414141
2012-2014,17051,Fayette County,ILLINOIS,0,4.28380187416332,-21.05263157894737,0,0,-19.621109607577807,0,2,18.47507331378299
2012-2014,17053,Ford County,ILLINOIS,1,-5.111821086261981,16.666666666666668,-1,0,50.498338870431894,-1,1,5.809859154929578
2012-2014,17055,Franklin County,ILLINOIS,0,7.042253521126761,21.428571428571427,0,0,24.416796267496114,1,0,23.070398642917727
2012-2014,17057,Fulton County,ILLINOIS,0,2.1337126600284493,-26.666666666666668,0,0,-26.168791742562235,1,1,-2.5414364640883975
2012-2014,17059,Gallatin County,ILLINOIS,0,-2.2222222222222223,75,2,0,115.93944790739091,-1,1,-5.613305613305614
2012-2014,17061,Greene County,ILLINOIS,0,-1.6861219195849546,0,1,1,9.71563981042654,1,0,0.10319917440660475
2012-2014,17063,Grundy County,ILLINOIS,1,0.9174311926605504,10,0,0,-2.111801242236025,0,1,-0.3853564547206165
2012-2014,17065,Hamilton County,ILLINOIS,0,1.7467248908296944,-8.823529411764705,0,0,-2.4684585847504112,0,2,21.03585657370518
2012-2014,17067,Hancock County,ILLINOIS,0,3.7209302325581395,25,-1,0,8.16326530612245,0,0,-19.916666666666668
2012-2014,17069,Hardin County,ILLINOIS,0,0.9182736455463728,-33.333333333333336,1,0,-10.231744643637953,1,0,19.269102990033222
2012-2014,17071,Henderson County,ILLINOIS,0,14.516129032258064,-15.384615384615383,2,0,45.88235294117647,0,0,8.71694417238002
2012-2014,17073,Henry County,ILLINOIS,1,3.5256410256410255,-14.285714285714285,0,0,-15.452261306532664,1,1,12.506624271330153
2012-2014,17075,Iroquois County,ILLINOIS,0,9.919571045576408,-28.57142857142857,1,0,-34.73466574776017,0,1,-1.875
2012-2014,17077,Jackson County,ILLINOIS,0,8.312342569269521,-11.11111111111111,0,0,5.304347826086956,-1,0,-19.989588755856325
2012-2014,17079,Jasper County,ILLINOIS,0,6.525285481239805,-36.8421052631579,-3,0,-55.139289145052835,1,2,-6.751054852320675
2012-2014,17081,Jefferson County,ILLINOIS,0,4.171494785631517,-6.25,1,1,0.3387916431394692,0,2,-8.30860534124629
2012-2014,17083,Jersey County,ILLINOIS,1,-2.1226415094339623,28.57142857142857,1,1,35.96491228070175,1,1,-14.44759206798867
2012-2014,17085,Jo Daviess County,ILLINOIS,0,17.647058823529413,25,1,0,8.012326656394453,1,3,8.85057471264368
2012-2014,17087,Johnson County,ILLINOIS,0,-0.17513134851138354,10,-2,0,32.84457478005865,0,0,6.712564543889846
2012-2014,17089,Kane County,ILLINOIS,1,-8.892355694227769,-12.5,-1,0,5.817782656421516,0,1,8.23008849557522
2012-2014,17091,Kankakee County,ILLINOIS,1,-12.857142857142858,-28.57142857142857,-1,0,-17.48878923766816,0,-1,-1.3916500994035785
2012-2014,17093,Kendall County,ILLINOIS,1,-4.241435562805873,25,0,0,22.737068965517242,-1,-2,-14.22197434467373
2012-2014,17095,Knox County,ILLINOIS,0,-2.886002886002886,-38.88888888888889,-1,0,-36.207881210736716,0,0,23.486682808716708
2012-2014,17097,Lake County,ILLINOIS,1,-5.88235294117647,-25,0,0,-15.169082125603865,-1,-1,-19.029312830370017
2012-2014,17099,LaSalle County,ILLINOIS,0,3.025936599423631,-13.333333333333334,0,-1,-11.536050156739812,0,-1,-9.548022598870057
2012-2014,17101,Lawrence County,ILLINOIS,0,-1.6455696202531644,-15.789473684210526,0,0,39.20398009950249,0,2,-2.3163841807909606
2012-2014,17103,Lee County,ILLINOIS,0,1.7377567140600316,-35.29411764705882,1,0,-27.07246376811594,1,1,-21.809369951534734
2012-2014,17105,Livingston County,ILLINOIS,0,-0.6633499170812603,-33.333333333333336,-1,0,-41.1934552454283,1,0,-2.8314028314028317
2012-2014,17107,Logan County,ILLINOIS,0,-11.673151750972762,50,0,0,27.439886845827438,-1,1,-23.95487723954877
2012-2014,17109,McDonough County,ILLINOIS,0,24.96307237813885,-20,1,0,-25.209580838323355,-1,0,40.7728181212525
2012-2014,17111,McHenry County,ILLINOIS,1,-3.696857670979667,-10,0,0,-9.054325955734408,-1,1,-16.520938794293603
2012-2014,17113,McLean County,ILLINOIS,1,-18.19548872180451,-12.5,-2,0,6.845513413506013,0,1,-1.8036072144288577
2012-2014,17115,Macon County,ILLINOIS,1,-14.522292993630574,-16.666666666666668,0,0,-11.778029445073612,0,0,-7.331571994715984
2012-2014,17117,Macoupin County,ILLINOIS,1,10.603588907014682,-25,0,0,-22.53968253968254,1,-1,-5.704697986577181
2012-2014,17119,Madison County,ILLINOIS,1,6.391478029294275,11.11111111111111,0,0,15.013404825737267,0,2,-14.204139900071377
2012-2014,17121,Marion County,ILLINOIS,0,4.353233830845771,-8.823529411764705,0,0,-10.461049284578696,0,2,-2.234206471494607
2012-2014,17123,Marshall County,ILLINOIS,1,4.077669902912621,0,0,0,11.111111111111112,1,1,-2.3086269744835963
2012-2014,17125,Mason County,ILLINOIS,0,2.5449101796407185,30,0,0,38.898916967509024,0,1,19.627618308766486
2012-2014,17127,Massac County,ILLINOIS,0,-4.215456674473068,-13.333333333333334,-2,1,25.851528384279476,0,3,31.25423728813559
2012-2014,17129,Menard County,ILLINOIS,1,-5.633802816901409,-75,-2,0,-62.47848537005164,0,3,-1.5862524785194976
2012-2014,17131,Mercer County,ILLINOIS,1,-13.993174061433447,-30,-2,0,-48.32579185520362,-2,-1,-34.595300261096604
2012-2014,17133,Monroe County,ILLINOIS,1,2.193784277879342,0,0,0,-13.20754716981132,0,0,-9.692206941715783
2012-2014,17135,Montgomery County,ILLINOIS,0,4.047976011994003,-11.11111111111111,1,0,-10.053380782918149,0,1,3.7307380373073804
2012-2014,17137,Morgan County,ILLINOIS,0,4.066073697585769,7.692307692307692,1,0,7.9086115992970125,0,2,-11.220110361741265
2012-2014,17139,Moultrie County,ILLINOIS,0,9.85663082437276,20,1,0,50.389105058365764,0,2,13.807829181494661
2012-2014,17141,Ogle County,ILLINOIS,0,8.31973898858075,37.5,1,0,64.31273644388399,1,1,23.03839732888147
2012-2014,17143,Peoria County,ILLINOIS,1,-19.261213720316622,-36.36363636363637,-1,0,-27.036770007209807,1,0,29.833101529902642
2012-2014,17145,Perry County,ILLINOIS,0,5.283505154639175,-16.666666666666668,-1,0,-2.8301886792452833,-1,-2,-15.281329923273656
2012-2014,17147,Piatt County,ILLINOIS,1,14.674735249621785,57.14285714285714,1,0,26.078234704112337,0,1,26.670409882088716
2012-2014,17149,Pike County,ILLINOIS,0,2.3357664233576645,-27.272727272727273,0,0,-39.269406392694066,1,2,-10.80246913580247
2012-2014,17151,Pope County,ILLINOIS,0,-24.133333333333333,-14.285714285714285,-1,0,-4.767510300176575,0,2,-6.433721575152523
2012-2014,17153,Pulaski County,ILLINOIS,0,-17.548387096774192,-33.333333333333336,0,0,-43.57142857142858,-2,1,-6.294326241134752
2012-2014,17155,Putnam County,ILLINOIS,0,-4.63821892393321,-36.36363636363637,0,0,-27.980535279805352,0,1,-44.03433476394849
2012-2014,17157,Randolph County,ILLINOIS,0,10.482758620689655,-35.71428571428571,0,0,-35.34361851332398,1,2,-20.862676056338028
2012-2014,17159,Richland County,ILLINOIS,0,4.390934844192635,-33.333333333333336,1,0,-28.929924242424242,1,2,-15.02094554159186
2012-2014,17161,Rock Island County,ILLINOIS,1,2.0086083213773316,-25,0,0,-8.450704225352114,0,1,12.749244712990937
2012-2014,17163,St. Clair County,ILLINOIS,1,4.521963824289405,-12.5,0,1,0,0,0,-14.691270404542228
2012-2014,17165,Saline County,ILLINOIS,0,-6.6749072929542645,0,1,0,30.131826741996235,1,2,1.8518518518518519
2012-2014,17167,Sangamon County,ILLINOIS,1,-9.078947368421053,0,0,0,16.01642710472279,0,0,-12.613784135240572
2012-2014,17169,Schuyler County,ILLINOIS,0,1.1661807580174925,25,1,0,8.55397148676171,-1,-1,4.891740176423416
2012-2014,17171,Scott County,ILLINOIS,0,6.746626686656672,0,0,0,-9.993714644877436,0,1,-3.8208955223880596
2012-2014,17173,Shelby County,ILLINOIS,0,-1.0101010101010102,-40,0,0,-33.17490494296578,0,0,4.859484777517565
2012-2014,17175,Stark County,ILLINOIS,1,4.355716878402904,-14.285714285714285,0,0,49.629629629629626,0,1,-19.16417910447761
2012-2014,17177,Stephenson County,ILLINOIS,0,8.739255014326647,-30.769230769230766,1,0,-15.49618320610687,0,-1,56.289592760180994
2012-2014,17179,Tazewell County,ILLINOIS,1,-10.549777117384844,-35.71428571428571,0,0,-24,1,0,-6.841505131128849
2012-2014,17181,Union County,ILLINOIS,0,0.6765899864682003,-6.25,0,0,-7.735583684950774,-1,-1,-24.013921113689097
2012-2014,17183,Vermilion County,ILLINOIS,1,-7.052896725440806,0,0,0,-5.7174887892376685,0,2,-8.433734939759036
2012-2014,17185,Wabash County,ILLINOIS,0,6.130790190735695,-47.61904761904762,1,0,-46.56903765690377,0,0,-0.69593147751606
2012-2014,17187,Warren County,ILLINOIS,0,12.248322147651006,-50,0,0,-27.586206896551726,1,0,-45.457373988799006
2012-2014,17189,Washington County,ILLINOIS,0,4.522613065326634,-30.769230769230766,0,1,-22.22222222222222,0,0,-15.412511332728922
2012-2014,17191,Wayne County,ILLINOIS,0,7.827260458839406,-33.333333333333336,-1,0,-24.75419317524581,0,1,0.7826887661141805
2012-2014,17193,White County,ILLINOIS,0,-1.4727540500736378,-42.85714285714286,0,0,-41.13655640373198,1,2,-2.005730659025788
2012-2014,17195,Whiteside County,ILLINOIS,0,1.9390581717451525,-40,0,0,-35.99301106581246,1,0,-31.098504383702938
2012-2014,17197,Will County,ILLINOIS,1,-6.774193548387097,-15.384615384615383,-1,0,-15.774446823697359,0,0,-14.73684210526316
2012-2014,17199,Williamson County,ILLINOIS,0,5.782792665726375,-16.666666666666668,0,0,-8.371454711802379,0,0,-17.315284827975184
2012-2014,17201,Winnebago County,ILLINOIS,1,-0.41208791208791207,-9.090909090909092,0,0,5.227781926811053,1,2,-9.693053311793214
2012-2014,17203,Woodford County,ILLINOIS,1,4.6992481203007515,-11.11111111111111,0,0,-5.8759521218716,1,1,-5.188387893761581
2012-2014,17990,,ILLINOIS,0,115.58823529411765,0,11,0,100,0,0,0.739247311827957
2012-2014,18001,Adams County,INDIANA,0,-4.830287206266318,-12.5,0,0,-12.489795918367347,-3,0,273.36683417085425
2012-2014,18003,Allen County,INDIANA,1,2.5139664804469275,0,1,0,-3.354037267080745,1,4,28.9544235924933
2012-2014,18005,Bartholomew County,INDIANA,1,4.667609618104668,-25,1,0,-32.113259668508285,1,1,-10.809312638580932
2012-2014,18007,Benton County,INDIANA,1,4.166666666666667,-11.11111111111111,0,0,-8.166409861325116,1,0,-20.833333333333336
2012-2014,18009,Blackford County,INDIANA,0,1.6238159675236807,-25,-2,0,2.0097020097020097,0,2,22.5625
2012-2014,18011,Boone County,INDIANA,1,3.912363067292645,-18.181818181818183,0,0,-26.274787535410766,1,1,7.100297914597815
2012-2014,18013,Brown County,INDIANA,1,-4.415011037527593,57.14285714285714,3,0,17.64705882352941,0,1,3.411513859275053
2012-2014,18015,Carroll County,INDIANA,1,5.009276437847867,-44.44444444444444,0,0,-61.25,1,1,9.832134292565948
2012-2014,18017,Cass County,INDIANA,0,-3.91566265060241,-25,0,0,-19.41448382126348,-1,2,-7.735085945399393
2012-2014,18019,Clark County,INDIANA,1,-1.6438356164383563,-27.77777777777778,0,1,-35.444531864673486,0,1,7.321428571428571
2012-2014,18021,Clay County,INDIANA,1,-2.0771513353115725,-43.47826086956522,1,0,-49.19935948759007,1,1,-13.801035077630821
2012-2014,18023,Clinton County,INDIANA,0,6.9209039548022595,40,1,0,27.815063385533183,0,2,-21.889838556505225
2012-2014,18025,Crawford County,INDIANA,0,-2.644628099173554,100,0,1,74.83355525965379,1,1,50.61153174140943
2012-2014,18027,Daviess County,INDIANA,0,-1.7127799736495388,-7.142857142857142,0,0,-7.117224880382776,0,1,-6.446457112413426
2012-2014,18029,Dearborn County,INDIANA,1,4.421768707482993,-33.333333333333336,1,0,-33.62493165664298,1,3,4.982935153583617
2012-2014,18031,Decatur County,INDIANA,0,-2.162849872773537,0,-1,0,-24.770642201834864,1,2,3.183229813664596
2012-2014,18033,DeKalb County,INDIANA,0,1.675977653631285,50,0,0,43.56923076923077,0,0,10.940919037199125
2012-2014,18035,Delaware County,INDIANA,1,-0.8595988538681948,-7.692307692307692,0,0,-17.03125,1,1,4.0130151843817785
2012-2014,18037,Dubois County,INDIANA,0,-1.238938053097345,25,0,0,-13.114754098360656,1,1,-2.1595680863827234
2012-2014,18039,Elkhart County,INDIANA,1,-2.9542097488921715,-30.769230769230766,0,0,-21.760916249105225,0,0,12.123552123552125
2012-2014,18041,Fayette County,INDIANA,0,0.7692307692307693,11.11111111111111,0,0,15,0,0,19.97371879106439
2012-2014,18043,Floyd County,INDIANA,1,1.749271137026239,-27.77777777777778,0,1,-19.508599508599506,0,1,-14.65798045602606
2012-2014,18045,Fountain County,INDIANA,0,-2.4566473988439306,-11.76470588235294,0,0,-6.424792139077853,0,2,-3.2276015581524766
2012-2014,18047,Franklin County,INDIANA,1,-3.5450516986706058,25,0,0,-4.585365853658536,0,2,-5.998928762720942
2012-2014,18049,Fulton County,INDIANA,0,9.661016949152541,-16.666666666666668,1,0,18.089053803339517,1,-1,2.1152443471918305
2012-2014,18051,Gibson County,INDIANA,1,-0.5594405594405594,-28.57142857142857,1,0,-32.408759124087595,1,1,-6.047103755569701
2012-2014,18053,Grant County,INDIANA,0,-1.4962593516209477,25,1,0,18.783422459893046,1,0,-9.59902794653706
2012-2014,18055,Greene County,INDIANA,1,-1.1235955056179776,-29.41176470588235,1,0,-17.191435768261965,1,1,10.597609561752988
2012-2014,18057,Hamilton County,INDIANA,1,-2.6515151515151514,-28.57142857142857,0,0,-18.99736147757256,1,0,-26.589595375722546
2012-2014,18059,Hancock County,INDIANA,1,0.7042253521126761,-28.57142857142857,0,0,-33.45543345543346,0,1,-5.47680412371134
2012-2014,18061,Harrison County,INDIANA,1,3.900709219858156,-15.384615384615383,0,1,-0.6672226855713094,1,0,-17.749244712990937
2012-2014,18063,Hendricks County,INDIANA,1,-2.341137123745819,-33.333333333333336,-1,0,-28.21782178217822,0,0,-21.09617373319545
2012-2014,18065,Henry County,INDIANA,0,-0.2594033722438392,-42.857142857142854,1,1,-32.78580814717477,1,0,-1.2546125461254611
2012-2014,18067,Howard County,INDIANA,1,5.538922155688623,0,0,1,-13.245033112582782,1,1,1.801801801801802
2012-2014,18069,Huntington County,INDIANA,0,-9.35672514619883,-27.272727272727273,0,0,-20.01349983125211,1,2,3.8619075482738445
